east,north,depth,strike,dip,slip_m,rake,fault_name,point_index
343496.4442371477,3027546.7251733905,5460.0,295.0,11.0,0.5294981823207705,97.78338289867848,galetzka_mainshock,48
334482.351335242,3031886.4377750717,5460.0,295.0,11.0,0.30165667256004797,121.77324576938352,galetzka_mainshock,49
325474.31207261106,3036233.088580931,5460.0,295.0,11.0,1.395824386619248,91.23527063171262,galetzka_mainshock,50
316471.99507939524,3040564.536888985,5460.0,295.0,11.0,0.3206713179316167,86.40413887058608,galetzka_mainshock,51
307455.94000721385,3044903.2712422763,5460.0,295.0,11.0,0.26788743621902095,99.69692148840605,galetzka_mainshock,52
298445.91806197126,3049249.0301578008,5460.0,295.0,11.0,0.5130465173841452,68.5434655515685,galetzka_mainshock,53
289441.7384504713,3053590.7517222227,5460.0,295.0,11.0,0.5576169473751672,67.36322063254894,galetzka_mainshock,54
280423.635918235,3057928.8096618876,5460.0,295.0,11.0,0.4372909293593912,69.23294132509768,galetzka_mainshock,55
271421.2048513426,3062262.710965927,5460.0,295.0,11.0,0.3807558023195445,114.71071478105445,galetzka_mainshock,56
262405.03560000577,3066604.112386557,5460.0,295.0,11.0,0.40838853364045374,100.01952855307033,galetzka_mainshock,57
253394.8689598639,3070952.6775609464,5460.0,295.0,11.0,0.32588618141308173,88.17015485419562,galetzka_mainshock,58
244380.6135045604,3075297.5503360955,5460.0,295.0,11.0,0.21612794711466632,79.84173739739003,galetzka_mainshock,59
235372.10813183757,3079638.5555771464,5460.0,295.0,11.0,0.1829995334994054,94.01682223373851,galetzka_mainshock,60
410812.3028648674,3006027.6099477797,7368.0,295.0,11.0,0.5581281717491064,107.7496384951201,galetzka_mainshock,61
401800.9488514763,3010360.53719913,7368.0,295.0,11.0,0.5104592327316649,92.99928379487275,galetzka_mainshock,62
392795.7113235751,3014700.217004982,7368.0,295.0,11.0,1.1279443605072017,113.34572922355568,galetzka_mainshock,63
383786.58876975835,3019035.6839973056,7368.0,295.0,11.0,0.774967575528809,84.17059733975938,galetzka_mainshock,64
374773.67835126055,3023378.056721649,7368.0,295.0,11.0,0.34043607946279725,56.53819014609397,galetzka_mainshock,65
365766.75974428206,3027716.190564352,7368.0,295.0,11.0,0.8226695299596308,87.74065001909968,galetzka_mainshock,66
356765.80804813036,3032050.103969735,7368.0,295.0,11.0,0.7270565953899325,106.64263301597379,galetzka_mainshock,67
347751.1667231568,3036391.139220963,7368.0,295.0,11.0,0.9068022417815254,72.72780617532074,galetzka_mainshock,68
338742.47175336455,3040728.0209542774,7368.0,295.0,11.0,0.8870340739024628,95.07987951296619,galetzka_mainshock,69
329739.8522179535,3045071.847081271,7368.0,295.0,11.0,1.4314551020975126,88.40430738701012,galetzka_mainshock,70
320723.3957587307,3049411.8465326624,7368.0,295.0,11.0,1.1015628175006635,95.86327069629787,galetzka_mainshock,71
311722.7118767457,3053747.6253695637,7368.0,295.0,11.0,0.456369415036766,77.56884326298264,galetzka_mainshock,72
302708.33907316835,3058090.7394231805,7368.0,295.0,11.0,0.47741717208328394,71.03069166192664,galetzka_mainshock,73
293699.8398754801,3062429.8371469504,7368.0,295.0,11.0,0.769173087363306,94.66958870063887,galetzka_mainshock,74
284687.5229316869,3066776.193053466,7368.0,295.0,11.0,0.580963851543278,105.97790813790525,galetzka_mainshock,75
275681.0525650175,3071118.5845473353,7368.0,295.0,11.0,0.5776535480510787,93.13329495731315,galetzka_mainshock,76
266670.5470151299,3075457.219527063,7368.0,295.0,11.0,0.5008195271003318,83.86365526066643,galetzka_mainshock,77
257655.99017767768,3079792.1385787856,7368.0,295.0,11.0,0.2825100600894552,89.96263028269419,galetzka_mainshock,78
248647.44734662306,3084134.260613426,7368.0,295.0,11.0,0.2855980093225441,102.11238378353886,galetzka_mainshock,79
239635.07161806885,3088483.8177058427,7368.0,295.0,11.0,0.21317397572170954,84.0615466489045,galetzka_mainshock,80
415063.6832728522,3014870.9067809335,9276.0,295.0,11.0,0.553935185909868,95.2289182974604,galetzka_mainshock,81
406057.50958666083,3019200.9299005885,9276.0,295.0,11.0,0.4671331758984797,78.17517531271669,galetzka_mainshock,82
397047.67316222057,3023548.8721668217,9276.0,295.0,11.0,0.869047072833227,115.13136332517213,galetzka_mainshock,83
388043.7963787457,3027881.4524783944,9276.0,295.0,11.0,1.6053762390480308,78.58122721293324,galetzka_mainshock,84
379036.16062768584,3032220.9418326598,9276.0,295.0,11.0,0.2097341717126706,116.97261735764467,galetzka_mainshock,85
370024.658285034,3036556.3032778203,9276.0,295.0,11.0,1.0706023629714254,100.86806283540636,galetzka_mainshock,86
361019.2799223446,3040898.5440080995,9276.0,295.0,11.0,0.37632835782066704,73.98893705077734,galetzka_mainshock,87
352010.01450379344,3045236.7237573974,9276.0,295.0,11.0,0.28182447870971034,45.0,galetzka_mainshock,88
343006.7205764137,3049570.7562529184,9276.0,295.0,11.0,0.4979096421038661,78.0448461358946,galetzka_mainshock,89
333999.6529792754,3053911.873600767,9276.0,295.0,11.0,0.6402810646114719,79.12863437150847,galetzka_mainshock,90
324988.82139701745,3058260.1174069094,9276.0,295.0,11.0,1.3464418426356186,63.02921532907208,galetzka_mainshock,91
315983.764851392,3062593.2194163767,9276.0,295.0,11.0,0.24460237774805052,45.0,galetzka_mainshock,92
306965.0621367384,3066933.67156959,9276.0,295.0,11.0,0.0836705312042418,45.0,galetzka_mainshock,93
297962.30739829235,3071281.0453180415,9276.0,295.0,11.0,0.4601484812536058,69.57540766720928,galetzka_mainshock,94
288945.539488554,3075613.689674627,9276.0,295.0,11.0,0.7290097662583129,74.73226683580658,galetzka_mainshock,95
279934.8340697478,3079953.471809294,9276.0,295.0,11.0,0.5051303942834959,80.64344590051662,galetzka_mainshock,96
270930.1916872144,3084300.410922461,9276.0,295.0,11.0,0.5370172509901334,97.37886392712535,galetzka_mainshock,97
261921.5477935332,3088643.637891567,9276.0,295.0,11.0,0.4486858096221119,89.38544696502343,galetzka_mainshock,98
252908.88627336398,3092983.193328037,9276.0,295.0,11.0,0.31671952207118526,106.80736756020619,galetzka_mainshock,99
243892.42733761654,3097330.201785366,9276.0,295.0,11.0,0.22419093038970153,97.62225579845443,galetzka_mainshock,100
419319.021040236,3023704.4626608407,11184.0,295.0,11.0,0.5324844173766966,91.83953745884098,galetzka_mainshock,101
410318.10315069254,3028042.640549795,11184.0,295.0,11.0,0.6128578142603714,69.05692905181262,galetzka_mainshock,102
401313.4753748684,3032387.663880882,11184.0,295.0,11.0,0.4080398264875624,60.46586004899544,galetzka_mainshock,103
392305.05028188264,3036728.4961280795,11184.0,295.0,11.0,0.1350842652643157,45.0,galetzka_mainshock,104
383292.8127236405,3041065.1778730475,11184.0,295.0,11.0,0.1279382441336444,45.0,galetzka_mainshock,105
374286.62372737506,3045397.6482713516,11184.0,295.0,11.0,0.2301491151405975,45.0,galetzka_mainshock,106
365276.7073072556,3049737.1131434394,11184.0,295.0,11.0,0.07074320503058934,45.0,galetzka_mainshock,107
356272.94303559186,3054083.4976803013,11184.0,295.0,11.0,0.0,180.0,galetzka_mainshock,108
347265.1865492718,3058414.786303012,11184.0,295.0,11.0,0.6885317344175212,131.63291738412576,galetzka_mainshock,109
338253.69177505403,3062753.1777699133,11184.0,295.0,11.0,1.1425997055837185,45.0,galetzka_mainshock,110
329248.32879312744,3067098.5750129162,11184.0,295.0,11.0,0.8573372879444822,59.40312014427928,galetzka_mainshock,111
320239.07639664743,3071440.063085422,11184.0,295.0,11.0,1.0522263374863796,112.9315410893168,galetzka_mainshock,112
311225.9188803869,3075777.6825856897,11184.0,295.0,11.0,1.5251191232162815,45.36659447682173,galetzka_mainshock,113
302218.8727940853,3080122.393963591,11184.0,295.0,11.0,2.040608499933292,48.220027630875315,galetzka_mainshock,114
293207.90078447905,3084463.3036923003,11184.0,295.0,11.0,0.896095801184226,48.45311783481257,galetzka_mainshock,115
284202.8317092249,3088800.2759702844,11184.0,295.0,11.0,0.21212967967731436,53.73135129865358,galetzka_mainshock,116
275194.0058199066,3093144.595029041,11184.0,295.0,11.0,0.3197061657209632,78.51081890178017,galetzka_mainshock,117
266181.2171073164,3097485.2199715497,11184.0,295.0,11.0,0.5966229099489894,96.68216662796522,galetzka_mainshock,118
257174.50961244156,3101833.07548111,11184.0,295.0,11.0,0.3933578464502773,76.1431488164545,galetzka_mainshock,119
248153.98568660216,3106177.5107762604,11184.0,295.0,11.0,0.20968030458056858,93.45135992543699,galetzka_mainshock,120
423578.42009611794,3032550.4507199973,13092.0,295.0,11.0,0.641079718989768,47.14224114920432,galetzka_mainshock,121
414572.8029270276,3036885.7568935207,13092.0,295.0,11.0,0.4816615128905361,49.762943166153974,galetzka_mainshock,122
405563.51126041065,3041227.9265135326,13092.0,295.0,11.0,0.34447538169802494,100.50648699104867,galetzka_mainshock,123
396560.33675366914,3045565.8395642284,13092.0,295.0,11.0,0.3505099064734119,80.17579913405626,galetzka_mainshock,124
387553.3821494462,3049899.6053433726,13092.0,295.0,11.0,0.302762259537083,49.414921160581684,galetzka_mainshock,125
378542.74248457927,3054240.3427562895,13092.0,295.0,11.0,1.2374792934833294,45.0,galetzka_mainshock,126
369538.17463807215,3058576.9089020914,13092.0,295.0,11.0,1.3708537745507359,45.0,galetzka_mainshock,127
360529.91804458003,3062920.5141196246,13092.0,295.0,11.0,0.8582862110042313,45.0,galetzka_mainshock,128
351527.7063734266,3067260.0000761803,13092.0,295.0,11.0,2.387136782842575,46.47671832962134,galetzka_mainshock,129
342521.6583671851,3071595.513006211,13092.0,295.0,11.0,1.2348201924166935,67.76518738958488,galetzka_mainshock,130
333511.9108922082,3075938.173399788,13092.0,295.0,11.0,2.5486407750014517,66.04983701798783,galetzka_mainshock,131
324498.3128230585,3080276.942623152,13092.0,295.0,11.0,1.2653960222001648,48.12449039371317,galetzka_mainshock,132
315490.8646232273,3084622.791329617,13092.0,295.0,11.0,2.2646509002493076,49.81445161318773,galetzka_mainshock,133
306479.54511741875,3088964.8157868693,13092.0,295.0,11.0,3.238379079107324,52.104222825811476,galetzka_mainshock,134
297474.17889051477,3093302.8908415525,13092.0,295.0,11.0,2.8654321227347195,63.402756669512286,galetzka_mainshock,135
288465.0986719315,3097648.289610689,13092.0,295.0,11.0,1.880123288749969,75.3020863412658,galetzka_mainshock,136
279452.11042703927,3101989.971672917,13092.0,295.0,11.0,1.2825616135297362,57.5831138905255,galetzka_mainshock,137
270445.02925082145,3106327.7890357943,13092.0,295.0,11.0,1.0681294801661454,52.251853739024895,galetzka_mainshock,138
261434.2230652054,3110673.038939162,13092.0,295.0,11.0,0.6625826853306688,62.282056278710954,galetzka_mainshock,139
252419.4717319489,3115014.679719299,13092.0,295.0,11.0,0.3293622639602175,79.70525160376393,galetzka_mainshock,140
427841.69469660945,3041386.735720717,15000.0,295.0,11.0,0.5322234482808889,47.48465922122035,galetzka_mainshock,141
418831.46087669727,3045730.2227269327,15000.0,295.0,11.0,0.5247168086692097,61.10204422742944,galetzka_mainshock,142
409827.3943741611,3050069.441130207,15000.0,295.0,11.0,0.7654618300085249,80.95336023915335,galetzka_mainshock,143
400819.60189443163,3054404.4896559548,15000.0,295.0,11.0,1.517374854806814,68.50080135122697,galetzka_mainshock,144
391818.0316894081,3058746.3993581673,15000.0,295.0,11.0,3.0148216680261535,64.28744601955376,galetzka_mainshock,145
382802.8535087815,3063084.301086369,15000.0,295.0,11.0,3.5449812693440284,63.560717728697824,galetzka_mainshock,146
373803.75247233786,3067429.0288910307,15000.0,295.0,11.0,2.9520079268186254,56.67490995372337,galetzka_mainshock,147
364790.90602754627,3071758.751523019,15000.0,295.0,11.0,4.217591843694692,49.06097838080852,galetzka_mainshock,148
355784.38333334436,3076106.5339494967,15000.0,295.0,11.0,5.36249162703309,60.578747602188955,galetzka_mainshock,149
346773.9395654434,3080439.282422837,15000.0,295.0,11.0,5.117375894928963,77.69950224616261,galetzka_mainshock,150
337769.6773895469,3084779.063933583,15000.0,295.0,11.0,5.7790047975408365,101.02741177142362,galetzka_mainshock,151
328761.7547088093,3089126.0375220105,15000.0,295.0,11.0,3.8905447973259477,74.55811023072921,galetzka_mainshock,152
319750.0153372907,3093469.1642524577,15000.0,295.0,11.0,3.5041681946076735,76.4616884914678,galetzka_mainshock,153
310744.27962228307,3097808.3296477026,15000.0,295.0,11.0,4.379027951372313,80.16709782000044,galetzka_mainshock,154
301734.6893138838,3102143.7142995503,15000.0,295.0,11.0,3.8084297244927603,95.87885393184847,galetzka_mainshock,155
292731.2503440542,3106486.2703184998,15000.0,295.0,11.0,2.602210967927082,108.78503752915572,galetzka_mainshock,156
283714.30988898437,3110836.3726448626,15000.0,295.0,11.0,1.64612316492418,80.74619349699644,galetzka_mainshock,157
274703.11576013884,3115171.549533927,15000.0,295.0,11.0,1.1558616742499943,74.05664677791046,galetzka_mainshock,158
265698.27084403817,3119525.0668217037,15000.0,295.0,11.0,0.7686775705066462,58.54919837619552,galetzka_mainshock,159
256689.30401557236,3123863.894986213,15000.0,295.0,11.0,0.39829663631519663,68.9471002933897,galetzka_mainshock,160
432099.0631976499,3050235.5459729806,16908.0,295.0,11.0,0.6125858386381454,67.86563881281008,galetzka_mainshock,161
423093.9625138273,3054564.9795966106,16908.0,295.0,11.0,0.5061418775402802,45.92216066225036,galetzka_mainshock,162
414085.32967557514,3058912.375682306,16908.0,295.0,11.0,0.3452672780615041,53.632593772927876,galetzka_mainshock,163
405082.80107908923,3063244.4654006255,16908.0,295.0,11.0,0.4597302082743747,54.846252920610155,galetzka_mainshock,164
396076.6585874625,3067583.507149497,16908.0,295.0,11.0,0.342152726424911,71.45702399385296,galetzka_mainshock,165
387066.9120990274,3071929.5422434653,16908.0,295.0,11.0,0.9108198052304309,134.1744028789742,galetzka_mainshock,166
378063.1993784373,3076260.355454156,16908.0,295.0,11.0,0.6633661893705467,134.4613219426399,galetzka_mainshock,167
369055.9824148975,3080609.3078002348,16908.0,295.0,11.0,2.541973080109229,55.835442817863616,galetzka_mainshock,168
360044.91077268904,3084943.203874008,16908.0,295.0,11.0,4.466462814397988,85.80560398420559,galetzka_mainshock,169
351040.05911823653,3089284.120744908,16908.0,295.0,11.0,5.277150600996716,91.08753574007744,galetzka_mainshock,170
342031.44390303013,3093621.126836446,16908.0,295.0,11.0,4.902108018477587,90.10363160177768,galetzka_mainshock,171
333019.2036814444,3097965.34300805,16908.0,295.0,11.0,4.298109823910972,94.13897407549494,galetzka_mainshock,172
324013.0175064383,3102305.585916517,16908.0,295.0,11.0,3.2363204739333216,110.0850527011312,galetzka_mainshock,173
315003.2028217858,3106653.1064774203,16908.0,295.0,11.0,2.9180267185205824,123.44663953109871,galetzka_mainshock,174
305999.4151513103,3110996.7054757085,16908.0,295.0,11.0,2.2344034953427725,133.6145791718592,galetzka_mainshock,175
296991.8068311657,3115336.5679708775,16908.0,295.0,11.0,1.4529293527560105,125.28568424940623,galetzka_mainshock,176
287980.36190197966,3119672.734594594,16908.0,295.0,11.0,1.1940997268235178,82.50586998822187,galetzka_mainshock,177
278975.08653972606,3124016.1460494637,16908.0,295.0,11.0,1.1391143972402422,71.1467251380041,galetzka_mainshock,178
269956.3555061844,3128367.2018199754,16908.0,295.0,11.0,0.6556217069316727,74.25111240166619,galetzka_mainshock,179
260953.39432701495,3132714.289591644,16908.0,295.0,11.0,0.4291784930538808,55.7845186586754,galetzka_mainshock,180
436360.2396015777,3059074.68459523,18816.0,295.0,11.0,0.5012937079607124,81.02784279971979,galetzka_mainshock,181
427350.5460069487,3063412.260396434,18816.0,295.0,11.0,0.358289169678627,85.47017033985576,galetzka_mainshock,182
418347.07674949797,3067745.5953574507,18816.0,295.0,11.0,0.17521725942383645,96.05419189411484,galetzka_mainshock,183
409340.0358318494,3072085.859568589,18816.0,295.0,11.0,0.02100672825548995,45.0,galetzka_mainshock,184
400329.3419337067,3076422.016112219,18816.0,295.0,11.0,0.15641201999846432,135.0,galetzka_mainshock,185
391324.9266473582,3080765.0954324,18816.0,295.0,11.0,0.4744686501761734,135.0,galetzka_mainshock,186
382316.8380990427,3085104.133929049,18816.0,295.0,11.0,0.39736572675559223,135.0,galetzka_mainshock,187
373315.0181130441,3089450.1476237727,18816.0,295.0,11.0,1.4703750878262323,48.35050711040215,galetzka_mainshock,188
364309.50454538636,3093792.187317972,18816.0,295.0,11.0,2.2406266668055164,79.27682673023541,galetzka_mainshock,189
355300.28195950214,3098130.293634087,18816.0,295.0,11.0,3.002174178824407,83.76223569481161,galetzka_mainshock,190
346287.3347960585,3102464.507203802,18816.0,295.0,11.0,2.7984399503294686,74.25956829149524,galetzka_mainshock,191
337280.6257345922,3106805.815173443,18816.0,295.0,11.0,1.8646616496965343,93.00363538804035,galetzka_mainshock,192
328280.1551986061,3111154.2364929304,18816.0,295.0,11.0,0.8887439483900862,127.27256973772518,galetzka_mainshock,193
319265.945362436,3115487.9260080685,18816.0,295.0,11.0,0.7105495067903431,133.77743761543368,galetzka_mainshock,194
310258.13004823454,3119839.8770188284,18816.0,295.0,11.0,0.6154657423447709,135.0,galetzka_mainshock,195
301256.1798134014,3124176.864440527,18816.0,295.0,11.0,0.39675165141433255,123.39928339753799,galetzka_mainshock,196
292240.8079372414,3128521.4127230453,18816.0,295.0,11.0,0.42868780013431684,86.43877244814358,galetzka_mainshock,197
283231.44829690637,3132862.145186876,18816.0,295.0,11.0,0.5819968380747442,87.1559813739925,galetzka_mainshock,198
274228.2870250128,3137210.162468907,18816.0,295.0,11.0,0.5554728041047554,73.21608615536438,galetzka_mainshock,199
265211.49991747004,3141554.789875166,18816.0,295.0,11.0,0.46615053836287695,78.55411437432649,galetzka_mainshock,200
440615.38781204674,3067915.2961224746,20724.0,295.0,11.0,0.4169216197320547,69.30900594271162,galetzka_mainshock,201
431610.90548697487,3072249.863651154,20724.0,295.0,11.0,0.26512088054319677,53.813896665255626,galetzka_mainshock,202
422602.893703768,3076591.3376720995,20724.0,295.0,11.0,0.1514861467890711,56.60145254286295,galetzka_mainshock,203
413601.129680117,3080928.6109437114,20724.0,295.0,11.0,0.004485036891710034,135.0,galetzka_mainshock,204
404595.8327966877,3085272.8579152348,20724.0,295.0,11.0,0.00953971900634395,135.0,galetzka_mainshock,205
395586.8209189144,3089601.962958186,20724.0,295.0,11.0,0.8792165717273532,135.0,galetzka_mainshock,206
386584.2036048995,3093949.1092800098,20724.0,295.0,11.0,1.7575910538290755,107.9014647865018,galetzka_mainshock,207
377577.9471418189,3098292.258957141,20724.0,295.0,11.0,2.816272941318011,68.66100882509738,galetzka_mainshock,208
368568.0361752582,3102631.452633459,20724.0,295.0,11.0,2.6888114716357485,78.657888984601,galetzka_mainshock,209
359564.28186087415,3106966.6155440877,20724.0,295.0,11.0,2.0054709755067512,75.1624401313306,galetzka_mainshock,210
350556.97417910176,3111308.968527959,20724.0,295.0,11.0,0.8556026445143797,66.7262294109853,galetzka_mainshock,211
341545.9759714522,3115647.4729590034,20724.0,295.0,11.0,0.19182145324493818,73.9776753052303,galetzka_mainshock,212
332541.24440256675,3119993.111905206,20724.0,295.0,11.0,0.30936711606116124,67.03608242644714,galetzka_mainshock,213
323532.80171235825,3124334.969104428,20724.0,295.0,11.0,0.2815742220090468,114.35318479649023,galetzka_mainshock,214
314520.63210974523,3128673.0852190177,20724.0,295.0,11.0,0.2796873283668747,76.92828750148462,galetzka_mainshock,215
305514.70902124,3133018.421539127,20724.0,295.0,11.0,0.38052749401324476,55.013160552783106,galetzka_mainshock,216
296505.0382512759,3137360.083583106,20724.0,295.0,11.0,0.3492744436685856,72.06928003052555,galetzka_mainshock,217
287501.6043215733,3141709.018100103,20724.0,295.0,11.0,0.43582643758725786,64.05757670726814,galetzka_mainshock,218
278484.60404732777,3146054.5293087973,20724.0,295.0,11.0,0.5521956052894662,88.87942503751947,galetzka_mainshock,219
269483.41492964176,3150396.1054116213,20724.0,295.0,11.0,0.46156120219966495,80.922078708365,galetzka_mainshock,220
444874.2835898821,3076746.2672387315,22632.0,295.0,11.0,0.32959019508164983,89.93766115954382,galetzka_mainshock,221
435865.2200870815,3081088.9382117046,22632.0,295.0,11.0,0.23964764062264415,76.77292354442787,galetzka_mainshock,222
426862.45467156643,3085427.396518927,22632.0,295.0,11.0,0.20756304859246985,64.40184731256589,galetzka_mainshock,223
417856.1986070016,3089772.8057416384,22632.0,295.0,11.0,0.004254661502399456,45.0,galetzka_mainshock,224
408856.12974641944,3094102.975966234,22632.0,295.0,11.0,0.008320101230153393,135.0,galetzka_mainshock,225
399842.8101137547,3098451.3244598326,22632.0,295.0,11.0,0.22633956459267124,131.4840713279146,galetzka_mainshock,226
390845.46968073095,3102784.410705907,22632.0,295.0,11.0,1.091001529696911,93.8023196856525,galetzka_mainshock,227
381834.7892825884,3107124.6789114657,22632.0,295.0,11.0,1.7097157799178204,77.37846663843614,galetzka_mainshock,228
372830.4340170475,3111471.983784715,22632.0,295.0,11.0,1.6093718994999262,81.17049783095119,galetzka_mainshock,229
363822.45840253204,3115815.3768266323,22632.0,295.0,11.0,0.9641869222282575,92.59260007212583,galetzka_mainshock,230
354810.84694722237,3120154.8987068483,22632.0,295.0,11.0,0.20029110084075127,63.08160101299617,galetzka_mainshock,231
345805.39672026294,3124490.4627226675,22632.0,295.0,11.0,0.009958856730569024,85.58461524234771,galetzka_mainshock,232
336796.42531953496,3128833.3022577255,22632.0,295.0,11.0,0.027792578181953544,113.90241451044663,galetzka_mainshock,233
327793.58804013627,3133172.235472018,22632.0,295.0,11.0,0.2301537281905292,117.74636631624529,galetzka_mainshock,234
318787.2262935181,3137518.5116417943,22632.0,295.0,11.0,0.4013689411252445,128.9596631941454,galetzka_mainshock,235
309777.17179212335,3141861.0908963396,22632.0,295.0,11.0,0.29595652800538125,107.51850464735736,galetzka_mainshock,236
300773.39259507606,3146210.930338933,22632.0,295.0,11.0,0.4317833947710356,108.73707698236227,galetzka_mainshock,237
291765.7037723735,3150546.057200777,22632.0,295.0,11.0,0.2893979866826996,107.42991992459474,galetzka_mainshock,238
282754.67779535044,3154899.759564263,22632.0,295.0,11.0,0.3233628475582809,80.98674133419678,galetzka_mainshock,239
273739.71004213527,3159238.830760039,22632.0,295.0,11.0,0.30885316899782655,63.03672218936393,galetzka_mainshock,240
